time_x	cp_y
2484	9.82592E-4
2485	0.00161
2486	0.00207
2487	7.44051E-4
2488	3.08024E-4
2489	-8.88003E-4
2490	-0.00247
2491	-0.00291
2492	-0.00253
2493	-0.00721
2494	-0.01094
2495	-0.01132
2496	-0.01051
2497	-0.01041
2498	-0.00676
2499	-0.00349
2500	-0.00202
2501	-0.00137
2502	-3.41017E-4
2503	0.00122
2504	0.00281
2505	0.00243
2506	0.00197
2507	0.00193
2508	-2.02913E-4
2509	-0.00163
2510	-0.00113
2511	-3.82365E-4
2512	-0.00262
2513	-0.0058
2514	-0.00751
2515	-0.00779
2516	-0.00823
2517	-0.00525
2518	-4.8024E-4
2519	0.00264
2520	0.0036
2521	0.00334
2522	0.0026
2523	0.00315
2524	0.00367
2525	0.00446
2526	0.00557
2527	0.00498
2528	0.00405
2529	0.00321
2530	0.00258
2531	0.0023
2532	0.00227
2533	0.00142
2534	4.26087E-4
2535	-0.00201
2536	-0.0037
2537	-0.00386
2538	-0.00359
2539	-0.00221
2540	4.79428E-4
2541	0.00118
2542	0.00145
2543	0.00237
2544	0.00342
2545	0.00366
2546	0.00376
2547	0.00364
2548	0.00138
2549	-0.0014
2550	-0.00289
2551	-0.00461
2552	-0.00486
2553	-0.00311
2554	-0.00177
2555	-0.00156
2556	1.69646E-4
2557	3.24414E-4
2558	2.49181E-4
2559	9.39485E-5
2560	7.88716E-4
2561	0.00129
2562	0.0018
2563	0.00355
2564	0.00558
2565	0.00582
2566	0.0055
2567	0.00664
2568	0.00503
2569	0.0032
2570	0.00222
2571	7.2969E-4
2572	-0.00174
2573	-0.00294
2574	-0.00336
2575	-0.0055
2576	-0.00738
2577	-0.00863
2578	-0.00875
2579	-0.00904
2580	-0.00562
2581	-0.00137
2582	7.00063E-4
2583	-7.15395E-4
2584	-0.00185
2585	-0.00589
2586	-0.007
2587	-0.00498
2588	-2.06106E-4
2589	0.00282
2590	0.00798
2591	0.01124
2592	0.0124
2593	0.01247
2594	0.01151
2595	0.01021
2596	0.0077
2597	0.00541
2598	0.00425
2599	0.00545
2600	0.00524
2601	0.00515
2602	0.00423
2603	0.00223
2604	3.22517E-4
2605	-1.2551E-4
2606	-6.93537E-4
2607	7.38754E-5
2608	0.00194
2609	0.00307
2610	0.00228
2611	0.001
2612	-0.00299
2613	-0.00772
2614	-0.01077
2615	-0.01039
2616	-0.00827
2617	-0.00404
2618	5.24005E-4
2619	0.00345
2620	0.00374
2621	0.00253
2622	0.00205
2623	0.0033
2624	0.00434
2625	0.00409
2626	0.00398
2627	0.00231
2628	-0.00199
2629	-0.00567
2630	-0.00541
2631	-0.00399
2632	-0.00172
2633	4.77525E-4
2634	0.00133
2635	8.13462E-4
2636	-0.00131
2637	-0.00278
2638	-0.00202
2639	-0.00128
2640	-0.00104
2641	-2.51797E-4
2642	1.62E-4
2643	-7.25407E-4
2644	-2.02814E-4
2645	-3.9022E-4
2646	-0.00111
2647	-0.00145
2648	-0.00101
2649	-0.00169
2650	-0.00108
2651	-0.00124
2652	-0.001
2653	-5.16278E-4
2654	5.72253E-4
2655	4.50785E-4
2656	0.00163
2657	4.87321E-4
2658	-0.00109
2659	-0.00171
2660	-7.01701E-4
2661	-5.47085E-5
2662	0.0028
2663	0.0048
2664	0.00627
2665	0.00681
2666	0.00668
2667	0.00615
2668	0.00523
2669	0.00438
2670	0.00217
2671	0.00135
2672	3.84841E-4
2673	-6.21288E-4
2674	-0.00128
2675	-3.73546E-4
2676	-7.89675E-4
2677	-0.00114
2678	-4.23398E-4
2679	4.59141E-4
2680	0.00107
2681	0.00247
2682	0.00325
2683	0.00331
2684	0.00205
2685	0.00118
2686	1.10153E-4
2687	-4.18982E-4
2688	-0.0027
2689	-0.00505
2690	-0.00647
2691	-0.00602
2692	-0.00572
2693	-0.0031
2694	-1.65227E-4
2695	0.00177
2696	0.00105
2697	9.61743E-4
2698	0.00126
2699	0.00136
2700	5.52177E-4
2701	0.00127
2702	0.00211
2703	0.00243
2704	0.00188
2705	-0.00154
2706	-0.00317
2707	-0.00576
2708	-0.00774
2709	-0.00751
2710	-0.00348
2711	-0.0016
2712	0.00198
2713	0.00558
2714	0.00754
2715	0.0095
2716	0.01134
2717	0.01194
2718	0.01066
2719	0.0095
2720	0.00763
2721	0.00511
2722	0.00122
2723	-0.00412
2724	-0.00671
2725	-0.00829
2726	-0.00832
2727	-0.00604
2728	-0.00255
2729	-0.0018
2730	-0.00244
2731	-0.00378
2732	-0.00381
2733	-0.00271
2734	-0.00105
2735	1.20973E-4
2736	5.58723E-4
2737	-1.73527E-4
2738	1.44536E-5
2739	-5.07183E-4
2740	1.7118E-4
2741	0.00214
2742	0.00253
2743	0.00367
2744	0.00402
2745	0.00142
2746	-0.00152
2747	-0.00365
2748	-0.00643
2749	-0.0069
2750	-0.00512
2751	-0.00282
2752	-0.00142
2753	-4.52857E-4
2754	-0.00128
2755	-0.00202
2756	-0.00266
2757	-0.00236
2758	-0.00175
2759	-7.86601E-4
2760	0.0015
2761	0.00365
2762	0.005
2763	0.00566
2764	0.0063
2765	0.00597
2766	0.0049
2767	0.00376
2768	4.03803E-4
2769	-0.00264
2770	-0.00414
2771	-0.00478
2772	-0.00456
2773	-0.00233
2774	0.0015
2775	0.0036
2776	0.00369
2777	0.00155
2778	4.95594E-4
2779	-0.00106
2780	-0.00269
2781	-0.00249
2782	-7.7232E-4
2783	-3.44308E-4
2784	-3.9728E-4
2785	-9.04515E-5
2786	-0.00143
2787	-0.00654
2788	-0.00773
2789	-0.00683
2790	-0.00523
2791	-0.00346
2792	0.00255
2793	0.00454
2794	0.00375
2795	0.00238
2796	5.50645E-4
2797	-0.00198
2798	-0.00191
2799	-0.00148
2800	-0.00185
2801	-4.27557E-4
2802	6.86705E-4
2803	0.00104
2804	0.00234
2805	0.00427
2806	0.00412
2807	0.00511
2808	0.00382
2809	6.89641E-4
2810	-5.54895E-4
2811	-2.09431E-4
2812	7.60339E-5
2813	0.00111
2814	0.00228
2815	-3.67061E-4
2816	-0.00172
2817	-0.00241
2818	-0.00256
2819	-0.00196
2820	-0.00348
2821	-0.00673
2822	-0.00914
2823	-0.00996
2824	-0.01152
2825	-0.01005
2826	-0.00673
2827	-0.00336
2828	-0.00173
2829	5.23153E-4
2830	0.0041
2831	0.00613
2832	0.00735
2833	0.00817
2834	0.00901
2835	0.00788
2836	0.00614
2837	0.00399
2838	0.00107
2839	-9.53969E-4
2840	-5.09128E-4
2841	1.85712E-4
2842	1.60553E-4
2843	0.00173
2844	3.40193E-4
2845	-0.00259
2846	-0.00517
2847	-0.00671
2848	-0.00754
2849	-0.00509
2850	-5.2355E-4
2851	0.00198
2852	0.00392
2853	0.00471
2854	0.004
2855	7.95983E-4
2856	-0.00213
2857	-0.0039
2858	-0.00515
2859	-0.00398
2860	-0.00146
2861	0.00182
2862	0.00196
2863	0.00198
2864	1.1467E-4
2865	-9.82944E-4
2866	-2.80644E-4
2867	0.00258
2868	0.00583
2869	0.00436
2870	4.48003E-4
2871	-0.00191
2872	-0.00497
2873	-0.00785
2874	-0.00515
2875	-5.24503E-4
2876	0.00114
2877	0.00424
2878	0.00642
2879	0.00832
2880	0.00824
2881	0.00759
2882	0.00602
2883	0.00474
2884	0.00197
2885	-0.00248
2886	-0.00521
2887	-0.00682
2888	-0.01166
2889	-0.01545
2890	-0.01277
2891	-0.00935
2892	-0.0081
2893	-0.00354
2894	5.97265E-4
2895	0.00302
2896	0.00308
2897	0.00356
2898	0.00486
2899	0.00594
2900	0.00506
2901	0.00511
2902	0.00414
2903	0.0031
2904	9.55572E-4
2905	1.01339E-4
2906	9.26412E-4
2907	0.00267
2908	1.16558E-4
2909	-0.00258
2910	-0.00335
2911	-0.00455
2912	-0.00426
2913	-4.42112E-4
2914	0.00498
2915	0.00693
2916	0.00682
2917	0.00533
2918	0.00333
2919	0.00195
2920	-8.09284E-5
2921	-0.00493
2922	-0.0063
2923	-0.00739
2924	-0.01028
2925	-0.01014
2926	-0.0046
2927	-3.75792E-4
2928	-0.00199
2929	-0.0045
2930	-0.00537
2931	-0.00638
2932	-0.00873
2933	-0.00462
2934	0.00249
2935	0.0072
2936	0.01103
2937	0.01443
2938	0.01633
2939	0.01726
2940	0.01528
2941	0.00589
2942	-0.0034
2943	-0.00906
2944	-0.01334
2945	-0.01666
2946	-0.01045
2947	-0.00246
2948	0.00279
2949	0.00782
2950	0.01515
2951	0.01861
2952	0.01907
2953	0.01865
2954	0.01766
2955	0.01464
2956	0.01235
2957	0.01006
2958	0.00811
2959	0.00579
2960	0.00407
2961	0.00172
2962	5.35705E-4
2963	-8.82969E-4
2964	-0.0032
2965	-0.00415
2966	-0.00471
2967	-0.00482
2968	-0.00501
2969	-0.00389
2970	-0.00367
2971	-9.1306E-4
2972	3.87481E-4
2973	8.08021E-4
2974	0.00151
2975	0.00189
2976	0.00102
2977	0.00122
2978	0.00153
2979	0.0026
2980	0.00326
2981	0.00212
2982	5.90387E-4
2983	0.00116
2984	0.00101
2985	-7.5867E-4
2986	-2.82856E-4
2987	-2.48691E-4
2988	-0.00187
2989	-0.00418
2990	-0.00406
2991	-0.00596
2992	-0.0058
2993	-0.00351
2994	-0.00113
2995	0.00145
2996	0.00479
2997	0.00469
2998	0.00309
2999	0.00271
3000	0.00156
3001	7.50469E-4
3002	0.00157
3003	0.0029
3004	0.00223
3005	0.00269
3006	0.00311
3007	0.00363
3008	0.00291
3009	0.00174
3010	-0.00118
3011	-0.0032
3012	-0.00441
3013	-0.00428
3014	-0.0043
3015	-0.00299
3016	-0.00321
3017	-0.00398
3018	-0.0049
3019	-0.00312
3020	-0.00142
3021	-0.00124
3022	-0.0037
3023	-0.00482
3024	-0.00467
3025	-0.00596
3026	-0.00462
3027	5.25208E-4
3028	0.00538
3029	0.00719
3030	0.00722
3031	0.00396
3032	-0.00205
3033	-0.00668
3034	-0.00979
3035	-0.00799
3036	-0.00283
3037	0.00453
3038	0.00656
3039	0.00682
3040	0.00513
3041	0.00308
3042	0.00145
3043	0.00361
3044	0.00579
3045	0.00653
3046	0.00619
3047	0.00544
3048	0.00223
3049	-0.00128
3050	-0.00288
3051	-0.00249
3052	-0.00251
3053	-0.00109
3054	0.0011
3055	0.00177
3056	-4.46463E-4
3057	-0.00264
3058	-0.00343
3059	-0.0047
3060	-0.00522
3061	-0.0042
3062	-0.00502
3063	-0.00688
3064	-0.00887
3065	-0.01362
3066	-0.02202
3067	-0.02527
3068	-0.02748
3069	-0.02757
3070	-0.02217
3071	-0.0097
3072	3.08994E-4
3073	0.00927
3074	0.01629
3075	0.01967
3076	0.02007
3077	0.01656
3078	0.00931
3079	0.00366
3080	4.55183E-4
3081	-0.00257
3082	-0.00254
3083	-2.96965E-4
3084	2.02957E-4
3085	-9.47122E-4
3086	-0.00219
3087	-0.00481
3088	-0.007
3089	-0.00649
3090	-0.00693
3091	-0.00756
3092	-0.01233
3093	-0.01325
3094	-0.01408
3095	-0.01213
3096	-0.00965
3097	-7.47492E-4
3098	0.00396
3099	0.00668
3100	0.00827
3101	0.00817
3102	0.0067
3103	0.00616
3104	0.00372
3105	-2.80579E-5
3106	-0.00313
3107	-0.00522
3108	-0.00605
3109	-0.00554
3110	-0.0039
3111	-0.00184
3112	-1.36072E-4
3113	8.93845E-4
3114	1.23967E-4
3115	-0.00202
3116	-0.00443
3117	-0.0068
3118	-0.00874
3119	-0.00828
3120	-0.00639
3121	-0.00385
3122	-0.00297
3123	-0.0033
3124	-0.00302
3125	-0.0027
3126	-0.00217
3127	-6.40046E-4
3128	0.00162
3129	0.00118
3130	-9.82087E-5
3131	-0.00214
3132	-0.00756
3133	-0.01218
3134	-0.0129
3135	-0.01353
3136	-0.01334
3137	-0.00894
3138	-0.00572
3139	-0.00507
3140	-0.00308
3141	-0.00363
3142	-0.00823
3143	-0.01624
3144	-0.02518
3145	-0.03037
3146	-0.03044
3147	-0.02453
3148	-0.01377
3149	7.15913E-5
3150	0.00886
3151	0.0149
3152	0.01587
3153	0.01532
3154	0.0142
3155	0.01297
3156	0.01028
3157	0.00947
3158	0.00811
3159	0.0049
3160	0.00282
3161	0.00158
3162	0.00122
3163	9.25628E-4
3164	0.00122
3165	0.00162
3166	0.00216
3167	0.002
3168	0.00237
3169	0.00216
3170	0.00154
3171	0.00127
3172	0.00147
3173	0.00145
3174	0.00195
3175	0.0026
3176	0.00198
3177	5.38078E-4
3178	-3.93183E-4
3179	-5.8183E-4
3180	-0.00128
3181	-0.00152
3182	-9.1777E-4
3183	-4.46296E-4
3184	-0.00182
3185	-0.00618
3186	-0.0097
3187	-0.01092
3188	-0.01086
3189	-0.00802
3190	-0.00189
3191	0.00354
3192	0.00731
3193	0.01011
3194	0.01044
3195	0.01003
3196	0.01007
3197	0.00819
3198	0.00582
3199	0.00452
3200	0.00368
3201	0.00178
3202	5.75758E-4
3203	2.70073E-4
3204	2.03178E-4
3205	-5.33989E-4
3206	-4.11156E-4
3207	6.61677E-4
3208	4.5451E-4
3209	-5.6445E-4
3210	-0.00302
3211	-0.00734
3212	-0.01108
3213	-0.0123
3214	-0.01284
3215	-0.00996
3216	-0.00404
3217	3.67194E-4
3218	0.00269
3219	0.00448
3220	0.00497
3221	0.00292
3222	0.00156
3223	6.31169E-4
3224	5.71324E-4
3225	4.69337E-4
3226	5.17351E-4
3227	0.00147
3228	0.00197
3229	0.00194
3230	0.00134
3231	0.00164
3232	0.0016
3233	2.36675E-4
3234	-5.24373E-4
3235	-8.19183E-4
3236	-0.00119
3237	-0.00227
3238	-0.00244
3239	-0.00196
3240	-0.00416
3241	-0.00679
3242	-0.00986
3243	-0.0093
3244	-0.0083
3245	-0.00443
3246	4.02808E-4
3247	0.00391
3248	0.00475
3249	0.00436
3250	0.00393
3251	0.00273
3252	0.00398
3253	0.00325
3254	0.0023
3255	0.00123
3256	0.00107
3257	-1.07172E-4
3258	-0.00132
3259	-0.00343
3260	-0.00636
3261	-0.00974
3262	-0.01163
3263	-0.01114
3264	-0.00797
3265	-0.00331
3266	0.00112
3267	0.00488
3268	0.00765
3269	0.00859
3270	0.0071
3271	0.00685
3272	0.00536
3273	0.00443
3274	0.00243
3275	0.00191
3276	0.00127
3277	0.00129
3278	0.00104
3279	0.00103
3280	0.00178
3281	0.00242
3282	0.00214
3283	0.00153
3284	0.00108
3285	1.65719E-4
3286	-3.24489E-4
3287	4.05303E-4
3288	-1.04904E-4
3289	-1.35112E-4
3290	-8.15319E-4
3291	-0.00244
3292	-0.00341
3293	-0.00326
3294	-0.00293
3295	-9.36453E-4
3296	7.53201E-4
3297	5.62855E-4
3298	6.52509E-4
3299	0.00204
3300	0.00316
3301	0.00401
3302	0.00619
3303	0.00722
3304	0.00595
3305	5.60636E-4
3306	-0.00524
3307	-0.00852
3308	-0.00861
3309	-0.00777
3310	-0.00331
3311	0.00296
3312	0.00682
3313	0.009
3314	0.01151
3315	0.01329
3316	0.01308
3317	0.0125
3318	0.0118
3319	0.01091
3320	0.00863
3321	0.0065
3322	0.0039
3323	0.0012
3324	-0.00102
3325	-8.27527E-4
3326	-5.75575E-4
3327	-4.93623E-4
3328	3.28329E-4
3329	-3.09719E-4
3330	-0.00111
3331	-0.00126
3332	-4.92027E-4
3333	4.60721E-4
3334	0.00173
3335	0.00107
3336	9.01019E-5
3337	-5.76237E-4
3338	-0.00184
3339	-0.00337
3340	-0.00287
3341	-0.00162
3342	-0.00167
3343	-0.00165
3344	-5.16301E-4
3345	-3.71467E-4
3346	-0.00155
3347	-0.00152
3348	-0.00108
3349	-0.00136
3350	-0.00213
3351	-0.00151
3352	-0.00142
3353	-0.00194
3354	-0.00212
3355	-0.00216
3356	-0.00263
3357	-0.00283
3358	-0.00258
3359	-0.00146
3360	-6.34264E-4
3361	8.65716E-4
3362	0.00175
3363	0.00197
3364	6.25923E-4
3365	5.85992E-4
3366	5.1764E-4
3367	8.39495E-4
3368	8.11351E-4
3369	0.00149
3370	0.00198
3371	1.98349E-4
3372	-0.00162
3373	-0.00291
3374	-0.00406
3375	-0.00479
3376	-0.00346
3377	-0.00305
3378	-0.00251
3379	-0.00205
3380	-0.00145
3381	-0.00114
3382	-2.8569E-4
3383	-5.37729E-4
3384	-0.00103
3385	-0.001
3386	-4.91353E-4
3387	8.04938E-5
3388	0.00165
3389	0.0027
3390	0.00331
3391	0.0029
3392	0.00197
3393	0.001
3394	1.19368E-5
3395	-0.0015
3396	-0.00214
3397	-9.27826E-4
3398	-6.34769E-4
3399	5.28288E-4
3400	0.00159
3401	0.00184
3402	3.77547E-4
3403	6.37511E-4
3404	0.00101
3405	9.74399E-5
3406	-3.09538E-4
3407	3.18072E-4
3408	8.15682E-4
3409	0.00126
3410	0.00202
3411	0.0031
3412	0.00298
3413	0.00271
3414	0.00276
3415	0.003
3416	0.0024
3417	0.00253
3418	0.00303
3419	0.00175
3420	0.00119
3421	0.00143
3422	0.00153
3423	-4.40098E-5
3424	-9.42765E-4
3425	-0.00423
3426	-0.00738
3427	-0.00645
3428	-0.00494
3429	-0.00265
3430	0.00143
3431	0.0054
3432	0.0063
3433	0.00799
3434	0.00933
3435	0.01085
3436	0.01158
3437	0.01163
3438	0.00989
3439	0.00837
3440	0.00599
3441	0.0043
3442	0.00293
3443	0.00201
3444	0.00166
3445	0.00303
3446	0.0039
3447	0.00267
3448	0.0024
3449	0.00106
3450	2.0672E-4
3451	-5.90194E-4
3452	9.64067E-4
3453	0.00169
3454	0.00301
3455	0.00239
3456	0.00135
3457	3.86659E-4
3458	-5.08508E-4
3459	-0.00227
3460	-0.00273
3461	-0.00276
3462	-0.00275
3463	-9.55253E-4
3464	0.00126
3465	0.00265
3466	0.00356
3467	0.00398
3468	0.00337
3469	0.00223
3470	0.00218
3471	0.00225
3472	0.00134
3473	-3.84615E-4
3474	-0.00135
3475	-0.00251
3476	-0.00281
3477	-0.00233
3478	-0.0016
3479	-5.32038E-4
3480	7.64357E-4
3481	0.00137
3482	0.0011
3483	9.05481E-4
3484	5.36479E-4
3485	-4.82523E-4
3486	-0.00352
3487	-0.00798
3488	-0.00981
3489	-0.01019
3490	-0.01019
3491	-0.00641
3492	-5.83593E-4
3493	0.00155
3494	0.00323
3495	0.00385
3496	0.0026
3497	9.74836E-4
3498	3.87513E-4
3499	-0.00185
3500	-0.00234
3501	-0.00202
3502	-6.52894E-4
3503	-9.84641E-4
3504	-0.0023
3505	-0.00113
3506	-5.4988E-4
3507	-3.72241E-4
3508	0.00165
3509	0.00419
3510	0.00409
3511	0.00341
3512	-2.97278E-4
3513	-0.00345
3514	-0.00327
3515	-0.00337
3516	-0.00276
3517	0.00143
3518	0.00485
3519	0.00531
3520	0.00525
3521	0.00342
3522	0.00158
3523	7.9456E-6
3524	-9.90572E-4
3525	-0.00182
3526	-9.17607E-4
3527	-0.00141
3528	-0.00203
3529	-0.00207
3530	-0.0013
3531	-9.40317E-4
3532	8.51134E-4
3533	0.00257
3534	0.0032
3535	0.00301
3536	0.00388
3537	0.00326
3538	0.00236
3539	0.00183
3540	5.99762E-4
3541	2.26848E-5
3542	3.65608E-4
3543	6.49023E-4
3544	4.62585E-4
3545	-0.00204
3546	-0.006
3547	-0.00657
3548	-0.00633
3549	-0.00578
3550	-0.00166
3551	0.00482
3552	0.00942
3553	0.01418
3554	0.01875
3555	0.02083
3556	0.021
3557	0.01869
3558	0.0148
3559	0.01053
3560	0.00852
3561	0.00589
3562	0.00345
3563	0.0024
3564	0.00206
3565	6.53009E-4
3566	-8.48596E-5
3567	4.07271E-4
3568	6.8877E-4
3569	-5.50455E-4
3570	-0.00245
3571	-0.00234
3572	-0.00295
3573	-0.00386
3574	-0.00205
3575	6.9974E-5
3576	-4.21006E-4
3577	-9.71985E-4
3578	-0.00183
3579	-0.00299
3580	-0.00347
3581	-0.00312
3582	-0.00376
3583	-0.00306
3584	-0.00156
3585	-8.14781E-5
3586	1.82836E-4
3587	0.00121
3588	0.00117
3589	0.00107
3590	0.00118
3591	0.00104
3592	5.26091E-4
3593	4.76821E-4
3594	-0.00129
3595	-0.00281
3596	-0.00278
3597	-0.00182
3598	-2.3506E-4
3599	0.00108
3600	9.22033E-4
3601	4.55794E-5
3602	-9.00874E-4
3603	-0.0029
3604	-0.00319
3605	-0.00199
3606	-5.9031E-4
3607	-2.81239E-4
3608	-6.42167E-4
3609	-0.00227
3610	-0.00298
3611	-0.00328
3612	-0.00354
3613	-0.00244
3614	1.82106E-4
3615	9.62853E-4
3616	2.43601E-4
3617	0.00117
3618	0.00172
3619	0.00115
3620	6.91045E-4
3621	0.00153
3622	0.00199
3623	0.00216
3624	0.00175
3625	0.0015
3626	0.00141
3627	0.00116
3628	1.01962E-4
3629	-3.64187E-4
3630	-7.60886E-4
3631	-0.00163
3632	-0.00163
3633	-8.20982E-4
3634	-5.90237E-5
3635	9.12306E-4
3636	0.0012
3637	5.54966E-4
3638	2.36296E-4
3639	-4.34498E-5
3640	-0.00151
3641	-0.00179
3642	-9.44658E-4
3643	-6.15061E-4
3644	-5.06269E-4
3645	9.91892E-4
3646	0.00216
3647	0.00207
3648	0.00119
3649	-6.02959E-6
3650	-0.00122
3651	-0.00138
3652	-0.00149
3653	-5.57908E-4
3654	6.08728E-4
3655	0.00181
3656	0.00155
3657	0.00115
3658	6.23254E-4
3659	-2.40884E-4
3660	-0.00162
3661	-0.00245
3662	-0.00251
3663	-0.00258
3664	-0.00267
3665	-0.0052
3666	-0.01129
3667	-0.01473
3668	-0.01604
3669	-0.01496
3670	-0.01133
3671	-0.00352
3672	0.00224
3673	0.00587
3674	0.00666
3675	0.00848
3676	0.01051
3677	0.01065
3678	0.00918
3679	0.00843
3680	0.00694
3681	0.00486
3682	0.00306
3683	0.0022
3684	0.00168
3685	9.86803E-4
3686	6.29496E-4
3687	-3.97812E-4
3688	-0.00299
3689	-0.00419
3690	-0.00572
3691	-0.00804
3692	-0.00798
3693	-0.00553
3694	-0.00375
3695	-7.08913E-4
3696	0.00172
3697	0.00228
3698	-9.29918E-5
3699	-9.51018E-4
3700	-0.00208
3701	-0.00245
3702	-0.00275
3703	2.75786E-4
3704	0.00112
3705	0.00163
3706	0.00179
3707	7.3192E-4
3708	2.53387E-4
3709	-3.85146E-4
3710	-5.63813E-4
3711	-8.22519E-4
3712	2.88774E-4
3713	3.90068E-4
3714	5.81361E-4
3715	-3.74473E-5
3716	-2.62967E-5
3717	0.00107
3718	9.66004E-4
3719	1.87155E-4
3720	-1.81823E-4
3721	-7.40869E-4
3722	-0.00256
3723	-0.00297
3724	-0.00214
3725	-9.27135E-4
3726	-7.66318E-4
3727	6.14498E-4
3728	0.00108
3729	0.00167
3730	0.00142
3731	0.00151
3732	5.59032E-4
3733	9.00263E-5
3734	-9.68979E-4
3735	-0.00141
3736	-5.76496E-4
3737	5.04834E-4
3738	0.00122
3739	0.00162
3740	0.00165
3741	0.00131
3742	8.42545E-4
3743	0.00104
3744	0.00123
3745	6.07958E-4
3746	-3.8998E-4
3747	-0.00127
3748	-0.00219
3749	-0.00168
3750	-7.17126E-5
3751	6.1042E-4
3752	0.00229
3753	0.00325
3754	0.00307
3755	0.00269
3756	0.00182
3757	-6.4729E-4
3758	-8.55383E-4
3759	-8.83476E-4
3760	-0.00121
3761	-7.8071E-4
3762	-9.69838E-6
3763	-6.86867E-5
3764	-8.97675E-4
3765	-4.86828E-4
3766	-1.73022E-5
3767	4.12223E-4
3768	2.31748E-4
3769	1.01274E-4
3770	-0.00151
3771	-0.00291
3772	-0.00344
3773	-0.00343
3774	-0.00323
3775	-0.00211
3776	-5.05993E-4
3777	6.9952E-4
3778	0.00199
3779	0.00339
3780	0.00374
3781	0.00111
3782	-5.7633E-4
3783	-0.00169
3784	-0.00274
3785	-0.00548
3786	-0.00702
3787	-0.00693
3788	-0.0069
3789	-0.00712
3790	-0.00454
3791	6.76456E-4
3792	0.00419
3793	0.00723
3794	0.01009
3795	0.01166
3796	0.01278
3797	0.01156
3798	0.00939
3799	0.00811
3800	0.00674
3801	0.00448
3802	0.00346
3803	9.7844E-4
3804	-3.4377E-4
3805	-0.00209
3806	-0.00328
3807	-0.00466
3808	-0.00401
3809	-0.00435
3810	-0.00465
3811	-0.0045
3812	-0.00383
3813	-0.00274
3814	-0.00223
3815	0.00227
3816	0.00226
3817	-8.15663E-4
3818	-0.00395
3819	-0.00774
3820	-0.01437
3821	-0.01608
3822	-0.01457
3823	-0.01384
3824	-0.00948
3825	-0.0032
3826	-2.11314E-5
3827	0.00154
3828	0.0031
3829	0.00164
3830	-0.00109
3831	-0.00354
3832	-0.00457
3833	-0.00459
3834	-0.0048
3835	-0.00578
3836	-0.00311
3837	-1.56608E-4
3838	0.00164
3839	0.00295
3840	0.00401
3841	0.00198
3842	0.00141
3843	8.07037E-5
3844	-1.5839E-4
3845	8.02515E-4
3846	0.00273
3847	0.0033
3848	0.00347
3849	0.0037
3850	0.00337
3851	1.85922E-4
3852	-0.00397
3853	-0.00456
3854	-0.00515
3855	-0.00589
3856	-0.00285
3857	3.17124E-4
3858	3.67174E-4
3859	-9.42775E-4
3860	-8.42725E-4
3861	-0.00117
3862	-1.027E-4
3863	3.97271E-4
3864	0.00279
3865	0.00289
3866	0.00232
3867	0.00139
3868	0.00279
3869	0.00152
3870	8.86502E-4
3871	1.26328E-4
3872	-0.00109
3873	-0.00387
3874	-0.00368
3875	-0.00338
3876	-0.00193
3877	-0.00114
3878	-6.21423E-4
3879	-0.00129
3880	-8.55258E-4
3881	-8.07175E-4
3882	-2.97675E-5
3883	-9.26217E-5
3884	8.84524E-4
3885	-2.83301E-5
3886	-1.31184E-4
3887	2.75522E-4
3888	0.002
3889	0.00184
3890	0.00158
3891	4.6144E-4
3892	-0.00153
3893	-0.00309
3894	-0.00295
3895	-9.84584E-4
3896	4.13558E-5
3897	8.57113E-4
3898	0.002
3899	0.00196
3900	5.73917E-4
3901	-1.20482E-4
3902	-0.00155
3903	-0.00292
3904	-0.00343
3905	-0.00517
3906	-0.00823
3907	-0.00902
3908	-0.00712
3909	-0.00732
3910	-0.00491
3911	5.04669E-4
3912	0.00437
3913	0.00517
3914	0.00736
3915	0.00888
3916	0.00852
3917	0.0079
3918	0.0063
3919	0.00557
3920	0.00436
3921	0.00294
3922	0.00246
3923	0.00281
3924	9.2165E-4
3925	-2.71935E-4
3926	-0.00154
3927	-0.00254
3928	-0.00309
3929	-0.00134
3930	-9.18082E-4
3931	-0.0015
3932	-0.00207
3933	-0.003
3934	-0.00437
3935	-0.00406
3936	-0.00211
3937	-4.6566E-4
3938	0.00159
3939	0.00252
3940	6.59826E-4
3941	-0.00161
3942	-0.00232
3943	-0.00346
3944	-0.00384
3945	-0.00125
3946	0.00208
3947	0.00261
3948	0.00126
3949	6.45105E-4
3950	-7.43487E-5
3951	-0.00163
3952	-0.002
3953	-0.00122
3954	-0.00462
3955	-0.00848
3956	-0.00934
3957	-0.01021
3958	-0.00983
3959	-0.00547
3960	-0.00279
3961	-0.00189
3962	-8.49176E-4
3963	-0.00238
3964	-0.00236
3965	-2.25692E-4
3966	-1.01076E-4
3967	2.53541E-4
3968	0.00212
3969	0.00341
3970	0.00308
3971	0.00292
3972	0.00238
3973	0.00241
3974	5.28663E-4
3975	-7.53814E-4
3976	-0.00144
3977	-0.00306
3978	-0.00361
3979	-0.00367
3980	-0.00399
3981	-0.00458
3982	-0.0036
3983	-0.00395
3984	-0.00309
3985	-0.00243
3986	-3.72992E-4
3987	4.9587E-4
3988	0.0013
3989	0.00132
3990	0.00149
3991	9.26664E-4
3992	5.47074E-4
3993	5.88452E-4
3994	7.51332E-4
3995	0.00115
3996	0.00156
3997	0.00183
3998	0.00266
3999	0.00303
4000	0.00355
4001	0.00433
4002	0.0053
4003	0.00515
4004	0.00388
4005	0.00371
