time_x	cp_y
1645	-6.15672E-4
1646	0.00341
1647	0.00529
1648	0.00639
1649	0.00542
1650	0.00456
1651	0.00177
1652	-6.51782E-4
1653	-0.0025
1654	-0.00353
1655	-0.00413
1656	-0.00391
1657	-0.00313
1658	-0.00276
1659	-0.00194
1660	-0.00153
1661	-5.5323E-5
1662	0.00216
1663	0.00406
1664	0.00543
1665	0.00763
1666	0.00898
1667	0.00856
1668	0.0058
1669	0.00231
1670	-5.18994E-4
1671	-0.0032
1672	-0.00323
1673	-2.54464E-4
1674	0.00196
1675	0.00182
1676	0.00141
1677	1.66405E-4
1678	-0.00118
1679	-9.5872E-4
1680	0.00144
1681	0.00302
1682	0.00441
1683	0.00508
1684	0.00474
1685	0.00199
1686	-7.01568E-4
1687	-0.0031
1688	-0.00454
1689	-0.00497
1690	-0.00463
1691	-0.00463
1692	-0.00413
1693	-0.00373
1694	-0.00483
1695	-0.00541
1696	-0.00339
1697	-0.00138
1698	4.19595E-4
1699	0.00254
1700	0.00348
1701	0.00289
1702	0.00223
1703	5.09505E-4
1704	-3.74117E-4
1705	-2.97739E-4
1706	-5.0309E-4
1707	-3.49183E-4
1708	4.84725E-4
1709	0.00111
1710	0.0018
1711	0.00274
1712	0.00188
1713	1.69757E-4
1714	-0.00154
1715	-0.00333
1716	-0.00507
1717	-0.00645
1718	-0.00498
1719	-0.00253
1720	-4.00511E-4
1721	2.40766E-4
1722	0.00128
1723	7.93906E-4
1724	0.00133
1725	0.00268
1726	0.00282
1727	0.00307
1728	0.00395
1729	0.00282
1730	0.00157
1731	0.00189
1732	0.00302
1733	0.00269
1734	0.00224
1735	5.50512E-4
1736	-6.19205E-4
1737	-0.00127
1738	-0.00161
1739	-0.00138
1740	2.62754E-4
1741	0.00237
1742	0.00355
1743	3.69875E-4
1744	-0.01016
1745	-0.01979
1746	-0.02375
1747	-0.02641
1748	-0.02403
1749	-0.01352
1750	-0.00288
1751	0.00236
1752	0.00682
1753	0.01026
1754	0.01292
1755	0.01378
1756	0.01287
1757	0.01037
1758	0.00745
1759	0.00377
1760	8.28233E-5
1761	-0.00145
1762	-0.00184
1763	-0.00141
1764	-0.00181
1765	-0.00195
1766	-9.46641E-4
1767	-0.00101
1768	-0.00205
1769	-0.00202
1770	-0.00238
1771	-0.00399
1772	-0.00427
1773	-0.00474
1774	-0.00542
1775	-0.00454
1776	-0.00374
1777	-0.00406
1778	-0.00262
1779	-0.00175
1780	-7.28174E-4
1781	7.42967E-4
1782	0.0016
1783	-2.21718E-4
1784	-7.18885E-4
1785	-0.00186
1786	-0.00404
1787	-0.00487
1788	-0.00218
1789	-5.6801E-5
1790	0.00216
1791	0.00387
1792	0.00561
1793	0.00621
1794	0.00728
1795	0.00648
1796	0.0066
1797	0.00508
1798	0.00326
1799	8.19765E-4
1800	9.50746E-5
1801	-8.49616E-4
1802	-2.30751E-5
1803	5.24464E-4
1804	0.00117
1805	0.00143
1806	5.97081E-4
1807	-2.35838E-4
1808	-0.00125
1809	-0.00262
1810	-0.00419
1811	-0.00407
1812	-0.00395
1813	-0.00359
1814	-0.00304
1815	-0.00204
1816	-0.00139
1817	-0.00156
1818	-1.33188E-5
1819	5.24858E-4
1820	1.63035E-4
1821	-7.88787E-4
1822	-0.00219
1823	-0.00409
1824	-0.00439
1825	-0.00357
1826	-0.00244
1827	-2.26663E-4
1828	0.00102
1829	8.11983E-4
1830	1.01305E-4
1831	4.50628E-4
1832	1.39513E-4
1833	2.16525E-4
1834	0.00139
1835	0.00157
1836	0.00109
1837	6.5445E-4
1838	3.1052E-4
1839	-0.0012
1840	-2.97339E-4
1841	1.68731E-4
1842	0.00129
1843	0.00246
1844	0.00369
1845	0.00366
1846	0.00397
1847	0.00323
1848	0.00304
1849	0.00351
1850	0.00361
1851	0.00261
1852	8.37471E-4
1853	-0.00173
1854	-0.00375
1855	-0.00472
1856	-0.00517
1857	-0.00462
1858	-0.00393
1859	-0.00261
1860	-0.00185
1861	-1.70131E-4
1862	0.00135
1863	5.40942E-4
1864	-0.00624
1865	-0.01504
1866	-0.02196
1867	-0.02793
1868	-0.03019
1869	-0.02559
1870	-0.01653
1871	-0.00829
1872	-6.4525E-4
1873	0.00447
1874	0.00834
1875	0.00894
1876	0.00819
1877	0.00759
1878	0.00666
1879	0.00599
1880	0.00498
1881	0.00404
1882	0.00277
1883	0.00219
1884	0.00135
1885	0.00162
1886	5.23979E-4
1887	-8.98264E-4
1888	-0.00193
1889	-0.00272
1890	-0.00385
1891	-0.00368
1892	-0.00356
1893	-0.00375
1894	-0.00456
1895	-0.00539
1896	-0.00407
1897	-0.00138
1898	0.00138
1899	0.00333
1900	0.00429
1901	0.00306
1902	0.00207
1903	5.97188E-4
1904	-9.31552E-5
1905	8.56501E-4
1906	0.00149
1907	0.00173
1908	0.00105
1909	0.00105
1910	3.00583E-4
1911	6.38399E-4
1912	-7.63784E-4
1913	-0.00179
1914	-0.00427
1915	-0.00535
1916	-0.00748
1917	-0.00782
1918	-0.00569
1919	-0.00302
1920	-8.80689E-4
1921	0.00309
1922	0.00569
1923	0.00599
1924	0.00692
1925	0.00529
1926	0.00253
1927	0.00224
1928	0.00211
1929	0.00118
1930	0.00172
1931	7.73427E-4
1932	-0.00186
1933	-0.00349
1934	-0.00462
1935	-0.00579
1936	-0.0069
1937	-0.00781
1938	-0.00656
1939	-0.0051
1940	-0.00394
1941	-0.00159
1942	1.05101E-6
1943	-1.85703E-4
1944	1.74043E-4
1945	0.00122
1946	0.00366
1947	0.00548
1948	0.00652
1949	0.00773
1950	0.00848
1951	0.00708
1952	0.00655
1953	0.00634
1954	0.00486
1955	0.00376
1956	0.00329
1957	0.00244
1958	0.00119
1959	-5.19448E-4
1960	-0.00165
1961	-0.00283
1962	-0.00155
1963	-0.00112
1964	-8.83918E-5
1965	2.14433E-4
1966	-2.32742E-4
1967	-0.00189
1968	-0.00289
1969	-0.00308
1970	-0.00248
1971	-0.00233
1972	-0.00221
1973	-8.58374E-4
1974	6.61981E-4
1975	5.04489E-4
1976	6.76996E-4
1977	0.00146
1978	6.72012E-4
1979	-4.63916E-4
1980	5.21665E-5
1981	0.00111
1982	-6.65668E-4
1983	-0.00333
1984	-0.01217
1985	-0.02212
1986	-0.02775
1987	-0.02871
1988	-0.02632
1989	-0.01678
1990	-0.00602
1991	-0.00202
1992	0.00215
1993	0.00783
1994	0.01289
1995	0.01551
1996	0.01888
1997	0.01702
1998	0.01082
1999	0.00447
2000	-5.07781E-4
2001	-0.0037
2002	-0.0058
2003	-0.00601
2004	-0.00562
2005	-0.00354
2006	-0.00286
2007	-0.00152
2008	-0.00106
2009	-0.00235
2010	-0.00508
2011	-0.00582
2012	-0.00563
2013	-0.00546
2014	-0.00334
2015	-0.00131
2016	5.19062E-4
2017	0.00248
2018	0.00347
2019	0.00183
2020	6.16631E-4
2021	-6.41885E-4
2022	-0.00166
2023	-0.0014
2024	1.02568E-4
2025	0.00275
2026	0.00432
2027	0.00427
2028	0.00366
2029	0.00328
2030	0.00227
2031	9.39846E-4
2032	0.00104
2033	0.00106
2034	0.00185
2035	0.00122
2036	0.00189
2037	0.00108
2038	1.72156E-4
2039	-0.00252
2040	-0.00388
2041	-0.00494
2042	-0.00594
2043	-0.00407
2044	2.81111E-4
2045	0.00385
2046	0.00553
2047	0.0072
2048	0.00554
2049	0.00121
2050	-0.00361
2051	-0.00708
2052	-0.00993
2053	-0.01073
2054	-0.01007
2055	-0.00803
2056	-0.00636
2057	-0.00394
2058	-0.00145
2059	0.00147
2060	0.00236
2061	0.00399
2062	0.00448
2063	0.00288
2064	0.00147
2065	0.00119
2066	4.45385E-4
2067	7.22193E-4
2068	0.00282
2069	0.00354
2070	0.0042
2071	0.00349
2072	0.0027
2073	0.00123
2074	6.41983E-4
2075	-4.87188E-4
2076	-4.93339E-4
2077	2.7051E-4
2078	2.44358E-4
2079	-2.31793E-4
2080	-3.1675E-4
2081	-0.0012
2082	-0.00169
2083	-8.59574E-4
2084	2.49484E-4
2085	6.59617E-4
2086	0.00263
2087	0.0033
2088	0.00278
2089	0.00263
2090	0.00233
2091	0.00281
2092	0.00305
2093	0.00368
2094	0.00226
2095	0.00125
2096	-6.82011E-4
2097	-0.00167
2098	-0.00472
2099	-0.00687
2100	-0.00454
2101	-0.00124
2102	-6.42302E-4
2103	-7.92281E-5
2104	-0.00347
2105	-0.01327
2106	-0.02181
2107	-0.0275
2108	-0.03044
2109	-0.02687
2110	-0.01883
2111	-0.01242
2112	-0.00739
2113	1.57831E-4
2114	0.00737
2115	0.01133
2116	0.01249
2117	0.01223
2118	0.00846
2119	0.00173
2120	-0.00384
2121	-0.00685
2122	-0.00859
2123	-0.00924
2124	-0.0085
2125	-0.00783
2126	-0.00722
2127	-0.00477
2128	-0.00265
2129	-0.00162
2130	-2.5844E-5
2131	5.04388E-4
2132	-2.05915E-4
2133	-7.96218E-4
2134	-5.26521E-4
2135	-5.86825E-4
2136	-0.00142
2137	-0.00176
2138	-5.23987E-4
2139	-6.67281E-5
2140	9.05306E-5
2141	0.00189
2142	0.00226
2143	0.001
2144	0.00169
2145	0.004
2146	0.00555
2147	0.00768
2148	0.00834
2149	0.00607
2150	0.00328
2151	0.00129
2152	-8.28372E-4
2153	-0.00232
2154	-0.00215
2155	-0.00297
2156	-0.00343
2157	-0.00327
2158	-0.0025
2159	-0.00209
2160	-8.33541E-4
2161	-5.37137E-4
2162	-5.46999E-5
2163	-4.2263E-5
2164	-3.59826E-4
2165	1.72611E-4
2166	0.00149
2167	0.00217
2168	0.00289
2169	0.00371
2170	0.00246
2171	3.54343E-5
2172	-0.00241
2173	-0.0043
2174	-0.00558
2175	-0.00594
2176	-0.00462
2177	-0.00291
2178	-0.00253
2179	-0.00214
2180	-4.90094E-4
2181	8.22431E-4
2182	0.00118
2183	0.00262
2184	0.00496
2185	0.00491
2186	0.00374
2187	0.00253
2188	9.19503E-4
2189	-0.0011
2190	-0.0018
2191	-0.00141
2192	-1.11972E-4
2193	0.00148
2194	0.00419
2195	0.00666
2196	0.0074
2197	0.00701
2198	0.00612
2199	0.00317
2200	-3.72683E-5
2201	-0.00276
2202	-0.00437
2203	-0.00458
2204	-0.004
2205	-0.00401
2206	-0.00294
2207	-0.00189
2208	-0.00167
2209	-0.00137
2210	8.88535E-4
2211	0.00196
2212	0.00352
2213	0.00408
2214	0.00334
2215	0.00158
2216	-6.72958E-4
2217	-0.00378
2218	-0.00495
2219	-0.00383
2220	-0.00265
2221	6.12532E-4
2222	0.00367
2223	0.00555
2224	8.71163E-4
2225	-0.00823
2226	-0.01441
2227	-0.01782
2228	-0.02045
2229	-0.01729
2230	-0.00856
2231	-0.00283
2232	0.00152
2233	0.00482
2234	0.00809
2235	0.01012
2236	0.00773
2237	0.00375
2238	0.00227
2239	1.76142E-4
2240	-0.00325
2241	-0.00267
2242	-0.00137
2243	-0.00315
2244	-0.00503
2245	-0.00541
2246	-0.00549
2247	-0.00479
2248	-0.00333
2249	-0.00267
2250	-0.00311
2251	-0.00414
2252	-0.00524
2253	-0.00546
2254	-0.00395
2255	-0.00166
2256	5.11785E-4
2257	0.00117
2258	9.00228E-4
2259	-4.30628E-4
2260	-0.00161
2261	-0.00244
2262	-0.00159
2263	9.45558E-4
2264	0.00419
2265	0.00639
2266	0.00741
2267	0.00474
2268	0.00121
2269	-0.00322
2270	-0.00588
2271	-0.00723
2272	-0.00505
2273	-0.00252
2274	0.00141
2275	0.00425
2276	0.00598
2277	0.00728
2278	0.00674
2279	0.0047
2280	0.00271
2281	2.954E-4
2282	-0.00203
2283	-0.00201
2284	6.29484E-5
2285	0.0011
2286	0.00195
2287	0.00293
2288	0.00266
2289	3.47349E-4
2290	-0.00127
2291	-0.00181
2292	-0.00272
2293	-0.00401
2294	-0.0042
2295	-0.00414
2296	-0.0037
2297	-0.00311
2298	-6.00742E-4
2299	4.3946E-4
2300	0.00197
2301	0.0035
2302	0.0046
2303	0.00345
2304	0.00337
2305	0.00294
2306	0.00118
2307	3.00067E-5
2308	-1.60158E-4
2309	-5.5045E-4
2310	-0.00136
2311	-5.51034E-4
2312	7.08674E-4
2313	0.00175
2314	0.00219
2315	0.00261
2316	0.00211
2317	1.13689E-4
2318	-0.00252
2319	-0.00453
2320	-0.00589
2321	-0.00662
2322	-0.005
2323	-0.00293
2324	-9.46982E-4
2325	0.00122
2326	0.00367
2327	0.00399
2328	0.00374
2329	0.0024
2330	9.95183E-4
2331	-0.00122
2332	-0.00247
2333	-0.00302
2334	-0.00297
2335	-0.00108
2336	0.00136
2337	0.00325
2338	0.00518
2339	0.00707
2340	0.00651
2341	0.00528
2342	0.00353
2343	-5.13477E-4
2344	-0.00929
2345	-0.02145
2346	-0.02846
2347	-0.03244
2348	-0.03288
2349	-0.02596
2350	-0.01328
2351	-0.00445
2352	0.00169
2353	0.00576
2354	0.00713
2355	0.00747
2356	0.00751
2357	0.00612
2358	0.00405
2359	0.00291
2360	0.00163
2361	-2.73113E-4
2362	-0.00114
2363	-9.20493E-4
2364	-0.00106
2365	-0.00356
2366	-0.00654
2367	-0.00799
2368	-0.00842
2369	-0.00882
2370	-0.00758
2371	-0.00457
2372	-0.00328
2373	-0.00225
2374	-0.00112
2375	3.50251E-4
2376	-4.43081E-4
2377	-0.0013
2378	-0.00201
2379	-0.0028
2380	-0.00348
2381	-0.00403
2382	-0.00555
2383	-0.00719
2384	-0.00779
2385	-0.00884
2386	-0.00878
2387	-0.00691
2388	-0.00346
2389	-9.5106E-4
2390	7.62151E-4
2391	0.00203
2392	0.00345
2393	0.00246
2394	0.00121
2395	6.41803E-4
2396	-6.12562E-4
2397	-0.00181
2398	-0.00244
2399	-0.00205
2400	-0.00147
2401	-5.78037E-4
2402	2.70218E-4
2403	0.00228
2404	0.00212
2405	9.49461E-4
2406	2.31002E-4
2407	-5.74564E-5
2408	-1.75915E-4
2409	2.86737E-4
2410	0.00199
2411	0.00289
2412	0.00287
2413	-2.39172E-6
2414	-9.16324E-4
2415	-0.00112
2416	-0.00134
2417	-8.60123E-4
2418	0.00114
2419	0.00223
2420	0.00176
2421	0.00228
2422	0.00305
2423	0.00392
2424	0.00358
2425	0.00268
2426	0.00113
2427	-0.00122
2428	-0.00197
2429	-0.00315
2430	-0.00316
2431	-0.00258
2432	-6.12971E-4
2433	6.01266E-7
2434	0.00184
2435	0.0019
2436	4.87583E-4
2437	-7.20713E-4
2438	-4.49008E-4
2439	4.12697E-4
2440	0.00143
2441	0.00304
2442	0.00168
2443	-0.0028
2444	-0.00792
2445	-0.00999
2446	-0.00988
2447	-0.00722
2448	-0.00348
2449	-6.49186E-4
2450	0.00176
2451	0.00371
2452	0.0047
2453	0.00503
2454	0.00587
2455	0.00381
2456	0.00126
2457	-0.00237
2458	-0.0054
2459	-0.00687
2460	-0.00689
2461	-0.0067
2462	-0.006
2463	-0.00558
2464	-0.0103
2465	-0.01808
2466	-0.02295
2467	-0.02612
2468	-0.02718
2469	-0.02206
2470	-0.01056
2471	-0.00226
2472	0.00574
2473	0.0109
2474	0.01293
2475	0.01121
2476	0.00872
2477	0.00564
2478	0.00284
2479	-1.04482E-4
2480	-7.26571E-4
2481	-5.19143E-4
2482	-4.71715E-4
2483	-0.00105
2484	-5.06858E-4
2485	-0.00186
2486	-0.00382
2487	-0.00644
2488	-0.0058
2489	-0.00498
2490	-0.00383
2491	-0.00244
2492	-6.07929E-5
2493	4.16172E-4
2494	0.0011
2495	0.00107
2496	-8.32396E-4
2497	-0.00427
2498	-0.00724
2499	-0.00957
2500	-0.01001
2501	-0.00703
2502	-0.00418
2503	-0.00145
2504	3.40323E-4
2505	0.00147
2506	0.00163
2507	0.00172
2508	0.00288
2509	0.00253
2510	0.0012
2511	8.47915E-4
2512	0.00108
2513	-0.00108
2514	-2.98264E-4
2515	0.00146
2516	8.06521E-4
2517	5.39959E-4
2518	0.0026
2519	0.00363
2520	0.00342
2521	0.00499
2522	0.00633
2523	0.00475
2524	0.00259
2525	8.58362E-4
2526	-0.00342
2527	-0.00634
2528	-0.00695
2529	-0.00594
2530	-0.00451
2531	-0.00134
2532	0.00112
2533	0.00283
2534	0.00265
2535	0.00235
2536	0.00187
2537	0.00216
2538	0.0018
2539	0.00184
2540	0.00234
2541	0.00185
2542	0.0012
2543	0.0012
2544	0.00143
2545	6.79299E-4
2546	3.97266E-4
2547	-5.36332E-4
2548	-0.0014
2549	-0.00101
2550	-7.97127E-4
2551	-9.51272E-5
2552	-0.00104
2553	-0.00104
2554	-0.00236
2555	-0.00445
2556	-0.00618
2557	-0.00683
2558	-0.00784
2559	-0.00833
2560	-0.00593
2561	-0.00448
2562	-0.00199
2563	-7.28158E-5
2564	2.49281E-4
2565	-0.0011
2566	-0.00123
2567	-7.91149E-4
2568	2.56245E-4
2569	0.00238
2570	0.00467
2571	0.00536
2572	0.00544
2573	0.00585
2574	0.00468
2575	0.00353
2576	0.00217
2577	3.56524E-4
2578	-0.00182
2579	-0.00202
2580	-0.00282
2581	-0.00322
2582	-0.00255
2583	-0.00302
2584	-0.0063
2585	-0.01245
2586	-0.01701
2587	-0.02108
2588	-0.02423
2589	-0.02342
2590	-0.01704
2591	-0.01054
2592	-0.00526
2593	6.45383E-4
2594	0.00439
2595	0.00506
2596	0.00573
2597	0.00669
2598	0.0052
2599	0.00394
2600	0.0026
2601	5.6062E-4
2602	-0.00231
2603	-0.00406
2604	-0.00651
2605	-0.00826
2606	-0.01001
2607	-0.01123
2608	-0.01213
2609	-0.01355
2610	-0.01315
2611	-0.01197
2612	-0.01001
2613	-0.0063
2614	-7.04939E-4
2615	0.00336
2616	0.00484
2617	0.00442
2618	0.0031
2619	0.00117
2620	-5.68681E-4
2621	4.09795E-4
2622	0.00254
2623	0.00325
2624	0.00322
2625	0.00248
2626	0.00174
2627	7.56922E-5
2628	4.89663E-5
2629	0.00103
2630	0.00196
2631	0.00182
2632	0.00343
2633	0.00414
2634	0.00496
2635	0.00496
2636	0.0049
2637	0.0034
2638	7.24079E-4
2639	-4.97092E-4
2640	-4.28263E-4
2641	-0.00135
2642	-0.00188
2643	3.53002E-4
2644	2.34968E-4
2645	4.6935E-5
2646	-1.01098E-4
2647	1.72562E-4
2648	-0.00188
2649	-0.00136
2650	1.19447E-4
2651	0.00291
2652	0.00494
2653	0.00678
2654	0.00552
2655	0.00321
2656	4.21723E-4
2657	-0.00235
2658	-0.00434
2659	-0.00516
2660	-0.00388
2661	-0.00225
2662	-2.30328E-4
2663	0.00216
2664	0.00376
2665	0.00416
2666	0.0048
2667	0.00504
2668	0.0035
2669	0.00228
2670	-8.76934E-4
2671	-0.00331
2672	-0.0052
2673	-0.00505
2674	-0.00327
2675	-2.1798E-4
2676	2.5978E-4
2677	0.00124
2678	9.13858E-4
2679	3.30307E-4
2680	7.16756E-4
2681	0.00246
2682	0.00325
2683	0.0024
2684	0.00101
2685	-9.48403E-4
2686	-0.00388
2687	-0.00573
2688	-0.00568
2689	-0.00635
2690	-0.00709
2691	-0.00615
2692	-0.0057
2693	-0.00364
2694	-4.96497E-4
2695	0.00209
2696	0.00446
2697	0.00639
2698	0.00693
2699	0.00734
2700	0.00738
2701	0.00689
2702	0.00517
2703	0.00206
2704	-0.00531
2705	-0.01626
2706	-0.025
2707	-0.03028
2708	-0.03343
2709	-0.03034
2710	-0.02088
2711	-0.0099
2712	-0.00106
2713	0.00646
2714	0.00997
2715	0.01045
2716	0.00617
2717	0.00133
2718	-0.00145
2719	-0.0021
2720	-0.00298
2721	-0.00263
2722	-0.00317
2723	-0.00447
2724	-0.00663
2725	-0.00698
2726	-0.00734
2727	-0.00588
2728	-0.00303
2729	6.88189E-4
2730	0.00279
2731	0.00391
2732	0.00465
2733	0.00345
2734	0.00254
2735	0.00212
2736	0.00189
2737	-5.14895E-4
2738	-0.00267
2739	-0.00432
2740	-0.00424
2741	-0.00272
2742	-1.62198E-4
2743	0.00293
2744	0.00432
2745	0.00448
2746	0.00384
2747	0.00426
2748	0.00241
2749	1.69406E-4
2750	-0.00286
2751	-0.00496
2752	-0.00623
2753	-0.00404
2754	-5.07973E-4
2755	0.00205
2756	0.00452
2757	0.00587
2758	0.00424
2759	0.0036
2760	0.00473
2761	0.00497
2762	0.00437
2763	0.00491
2764	0.00448
2765	0.00295
2766	0.00116
2767	0.00117
2768	0.00164
2769	5.21515E-4
2770	0.00107
2771	0.00313
2772	0.00333
2773	0.00224
2774	0.00295
2775	0.0017
2776	-0.00124
2777	-0.00336
2778	-0.00433
2779	-0.00582
2780	-0.00621
2781	-0.00564
2782	-0.00488
2783	-0.00258
2784	-7.80205E-4
2785	0.00161
2786	0.00399
2787	0.00576
2788	0.00461
2789	0.00314
2790	0.00128
2791	-1.89442E-4
2792	-5.01974E-4
2793	3.25493E-4
2794	0.00248
2795	0.00328
2796	0.00342
2797	0.00209
2798	-3.10639E-4
2799	-0.00277
2800	-0.004
2801	-0.00397
2802	-0.00248
2803	-3.1982E-4
2804	0.00161
2805	0.00258
2806	0.00208
2807	0.00187
2808	0.00228
2809	0.00125
2810	0.001
2811	0.00131
2812	-4.06213E-4
2813	-0.00246
2814	-0.00345
2815	-0.00219
2816	-0.00135
2817	-9.57643E-5
2818	6.69357E-4
2819	0.00229
2820	0.00229
2821	0.00222
2822	0.00219
2823	0.00309
2824	7.4984E-4
2825	-0.0074
2826	-0.01727
2827	-0.02354
2828	-0.0297
2829	-0.03193
2830	-0.02715
2831	-0.01868
2832	-0.01059
2833	-0.00434
2834	5.10576E-4
2835	0.00277
2836	0.00168
2837	-0.00179
2838	-0.00509
2839	-0.00755
2840	-0.00848
2841	-0.00681
2842	-0.00574
2843	-0.00304
2844	-0.00201
2845	-0.00168
2846	-0.00277
2847	-0.00474
2848	-0.00727
2849	-0.00866
2850	-0.00883
2851	-0.0086
2852	-0.00799
2853	-0.00661
2854	-0.00518
2855	-0.00427
2856	-0.00385
2857	-0.0025
2858	-0.00111
2859	5.73657E-4
2860	0.00151
2861	0.00218
2862	0.00479
2863	0.00673
2864	0.00706
2865	0.00634
2866	0.0058
2867	0.00303
2868	0.00106
2869	-6.62557E-4
2870	-8.1684E-4
2871	-2.5033E-4
2872	8.56181E-4
2873	0.00165
2874	0.00167
2875	0.00197
2876	0.00207
2877	0.00211
2878	9.90471E-4
2879	0.00195
2880	0.00263
2881	0.0039
2882	0.00463
2883	0.00514
2884	0.00445
2885	0.00355
2886	1.10055E-5
2887	-0.00395
2888	-0.00754
2889	-0.00974
2890	-0.01139
2891	-0.0089
2892	-0.00575
2893	-8.74629E-4
2894	0.00314
2895	0.00829
2896	0.01044
2897	0.01263
2898	0.01284
2899	0.01241
2900	0.01059
2901	0.00907
2902	0.00598
2903	-0.00124
2904	-0.00462
2905	-0.00759
2906	-0.00778
2907	-0.00612
2908	-4.52654E-4
2909	-1.21278E-5
2910	-0.00161
2911	-0.00667
2912	-0.01186
2913	-0.01582
2914	-0.01688
2915	-0.01534
2916	-0.01154
2917	-0.00832
2918	-0.00491
2919	-0.0021
2920	-0.0014
2921	-9.96801E-4
2922	0.00148
2923	0.00437
2924	0.00621
2925	0.00881
2926	0.01008
2927	0.00935
2928	0.00707
2929	0.0055
2930	0.00444
2931	0.00333
2932	-0.00233
2933	-0.00461
2934	-0.00426
2935	-0.00355
2936	-0.00217
2937	7.76291E-4
2938	0.00134
2939	-9.52417E-4
2940	-0.00289
2941	-0.00434
2942	-0.00249
2943	-9.22357E-4
2944	-0.00369
2945	-0.0114
2946	-0.01839
2947	-0.02083
2948	-0.02311
2949	-0.02045
2950	-0.01174
2951	-0.00271
2952	0.00267
2953	0.00702
2954	0.01059
2955	0.00903
2956	0.00567
2957	0.00247
2958	0.00151
2959	0.00157
2960	0.00359
2961	0.00545
2962	0.00653
2963	0.00505
2964	0.00179
2965	-0.00165
2966	-0.00448
2967	-0.00594
2968	-0.00656
2969	-0.0057
2970	-0.00319
2971	-0.00121
2972	-8.33034E-4
2973	6.37933E-4
2974	0.00248
2975	0.00337
2976	0.0035
2977	0.00328
2978	0.00249
2979	5.38192E-4
2980	1.93247E-4
2981	8.20809E-4
2982	2.11415E-5
2983	-5.58526E-4
2984	6.21806E-4
2985	8.62139E-4
2986	0.00143
2987	0.00397
2988	0.00758
2989	0.01093
2990	0.01202
2991	0.01106
2992	0.00885
2993	0.00484
2994	7.55215E-4
2995	4.99669E-4
2996	0.00113
2997	0.00235
2998	0.0039
2999	0.00474
3000	0.00397
3001	0.00335
3002	0.00384
3003	0.00325
3004	0.00222
3005	0.00123
3006	0.00146
3007	0.00124
3008	0.00253
3009	0.00421
3010	0.00536
3011	0.00521
3012	0.00463
3013	0.00356
3014	0.00256
3015	9.38327E-4
3016	4.58901E-4
3017	2.23114E-4
3018	2.77326E-4
3019	0.001
3020	0.00176
3021	0.00258
3022	0.00257
3023	-5.43724E-4
3024	-0.00432
3025	-0.00784
3026	-0.01147
3027	-0.01433
3028	-0.01285
3029	-0.01191
3030	-0.00982
3031	-0.00817
3032	-0.00484
3033	-0.0028
3034	7.01423E-7
3035	0.00234
3036	0.00444
3037	0.00423
3038	0.00439
3039	0.00392
3040	0.00369
3041	0.00539
3042	0.00635
3043	0.00654
3044	0.00603
3045	0.00425
3046	0.00207
3047	0.00239
3048	0.0033
3049	0.00565
3050	0.00784
3051	0.0075
3052	0.00447
3053	-8.14027E-4
3054	-0.01017
3055	-0.01454
3056	-0.01228
3057	-0.00816
3058	-0.00401
3059	0.00254
3060	0.00499
3061	0.00254
3062	-6.18581E-4
3063	-0.00154
3064	-0.00665
3065	-0.01477
3066	-0.01983
3067	-0.02245
3068	-0.02581
3069	-0.02302
3070	-0.01655
3071	-0.01316
3072	-0.01055
3073	-0.00575
3074	-0.00114
3075	0.00251
3076	0.00599
3077	0.00781
3078	0.00695
3079	0.00368
3080	8.27344E-4
3081	-8.83234E-4
3082	-0.00299
3083	-0.00725
3084	-0.01088
3085	-0.0111
3086	-0.01021
3087	-0.00704
3088	6.57715E-4
3089	0.0071
3090	0.00846
3091	0.0075
3092	0.0035
3093	-0.0028
3094	-0.00765
3095	-0.01016
3096	-0.01096
3097	-0.0097
3098	-0.00776
3099	-0.00452
3100	-0.00109
3101	1.53012E-4
3102	8.41029E-4
3103	0.00325
3104	0.00344
3105	0.00165
3106	7.0572E-4
3107	2.01892E-4
3108	-0.00124
3109	-0.0027
3110	-0.00481
3111	-0.00504
3112	-0.00426
3113	-0.00339
3114	-2.77594E-4
3115	0.00431
3116	0.00706
3117	0.0077
3118	0.00802
3119	0.00671
3120	0.0045
3121	1.84188E-4
3122	-0.00289
3123	-0.00553
3124	-0.00612
3125	-0.00439
3126	-0.00164
3127	0.00103
3128	0.00281
3129	0.00435
3130	0.00457
3131	0.00521
3132	0.00403
3133	0.00261
3134	0.00154
3135	2.49233E-4
3136	-0.00174
3137	-0.0041
3138	-0.00454
3139	-0.0062
3140	-0.00792
3141	-0.008
3142	-0.00534
3143	-0.00424
3144	-0.00199
3145	2.05743E-4
3146	0.00233
3147	0.00378
3148	0.00523
3149	0.00565
3150	0.00489
3151	0.00449
3152	0.00389
3153	0.00238
3154	0.00182
3155	0.00158
3156	0.00125
3157	5.44739E-4
3158	3.23593E-4
3159	6.37867E-5
3160	0.00136
3161	0.0016
3162	1.44368E-4
3163	-7.34853E-4
3164	-0.00262
3165	-0.00403
3166	-0.00443
3167	-0.0023
3168	2.46412E-4
3169	0.00185
3170	0.0019
3171	0.00117
3172	4.04215E-4
3173	-1.07763E-5
3174	4.66789E-4
3175	0.0011
3176	8.41918E-4
3177	0.00163
3178	0.00158
3179	0.00233
3180	0.00265
3181	0.0045
3182	0.00442
3183	0.00266
3184	-5.72986E-4
3185	-0.00728
3186	-0.0167
3187	-0.02347
3188	-0.02782
